organisation_alias_id,organisation_entity_id,alias,org_ref,role,source_activity_count,source_layer
org_alias_2419bdce90e6,org_08f9668061e0,"Trnavská univerzita v Trnave, Fakulta zdravotníctva a soc. práce",XM-DAC-69-2,accountable,1,canonical
org_alias_eb2a6ba6021f,org_c09b3535f8c2,Tropical Diseases Research Centre,,implementing,1,canonical
org_alias_1e1a4a8d2c50,org_5267c4999f44,"Tropical Institute of Community Health and Development (TICH), Great Lakes University of Kisumu (GLUK)",,implementing,1,canonical
org_alias_b523c23e704c,org_5b34407bcbb3,Tufts University,,implementing,1,canonical
org_alias_153465fcb8f0,org_1881dd93db93,Tusk,GB-CHC-1186533,implementing,1,canonical
org_alias_5f97afcb1a14,org_95f94c05452e,UBS AG,205456,implementing,1,canonical
org_alias_2ddcd9e6b41d,org_abcf58c83c5c,UC Berkeley on behalf of the Pickering Lab,,implementing,1,canonical
org_alias_2fd301c841fb,org_10285fa32dd1,UGA Office of the Prime Mster,UG-COA-003,implementing,1,canonical
org_alias_d90da6156bc2,org_0f5fc19bf9a2,UGANDA RED CROSS SOCIETY,XM-DAC-41122-VN-210382,implementing,1,canonical
org_alias_ff2b07beb3a0,org_a86eafeb4ee5,UJD SR,XM-DAC-69-18,accountable,1,canonical
org_alias_d29d10a36901,org_fd753cbb10ba,UK - Department for Work and Pensions,GB-9,funding,1,canonical
org_alias_3d2989571232,org_90d8c18cb0ff,UK - Department of Health and Social Care,GB-GOV-10,funding,1,canonical
org_alias_f301be8450a2,org_338a5319263b,UK - Foreign Commonwealth & Development Office,GB-GOV-3,accountable,1,canonical
org_alias_e025b26d64c5,org_d96f8fde4782,"UK - Foreign, Commonwealth and Development Office",GB-GOV-1,accountable,1,canonical
org_alias_3b3cd80dbeb8,org_d96f8fde4782,"UK - Foreign, Commonwealth and Development Office",GB-GOV-1,reporting,1,canonical
org_alias_3bbbe4389ece,org_d96f8fde4782,"UK - Foreign, Commonwealth and Development Office (FCDO)",GB-GOV-1,funding,1,canonical
org_alias_04a0366e9f60,org_08b0bf4d7b86,UK - Scottish Government,GB-GOV-21,reporting,1,canonical
org_alias_32fcfc05674f,org_0c47842d162a,UK Department for International Development,GB-1,funding,1,canonical
org_alias_33dfd29fd173,org_d96f8fde4782,UK Department for International Development (DFID),GB-GOV-1,funding,1,canonical
org_alias_83a305823469,org_e7a10bebb1d2,UK Department of Health and Social Care (DHSC),,funding,1,canonical
org_alias_57ffe0539b8f,org_d96f8fde4782,UK Foreign Commonwealth and Development Office,GB-GOV-1,funding,1,canonical
org_alias_147d9ed10a1e,org_1a5c829f6a88,"UK Foreign, Commonwealth & Development Office (FCDO)",,funding,1,canonical
org_alias_8d7e829bcf0c,org_d96f8fde4782,"UK Foreign, Commonwealth & Development Office (FCDO)",GB-GOV-1,funding,1,canonical
org_alias_32a3661dba36,org_ccdca91b00c5,UMURI FOUNDATION,XM-DAC-41122-VN-245200,implementing,1,canonical
org_alias_0c088d94b2ea,org_149ef48398da,UN Children's Fund (UNICEF),,funding,1,canonical
org_alias_a314ba1e732c,org_0e77a5c5d9a5,UN Environment Programme,XM-DAC-41116,reporting,1,canonical
org_alias_879dc18c4177,org_20d5eb90f825,UN HIGH COMMISSIONER FOR REFUGEES (UNHCR),XM-DAC-41121,funding,1,canonical
org_alias_66ed3d0edc38,org_b937e7da3569,UN Office - Geneva,XM-DAC-41211,funding,1,canonical
org_alias_69aa1d52f3d5,org_313402a6e5b0,UN Women,XM-DAC-41146,implementing,1,canonical
org_alias_2a3d51a62f5f,org_f431830ac4b0,UN-Habitat,41120,implementing,1,canonical
org_alias_87292b2ec34b,org_151e2e7760da,UNDP - United Nations Development Programme,XM-DAC-41114,implementing,1,canonical
org_alias_69e82417f982,org_151e2e7760da,UNDP Administered Donor Joint Trust Fund (UNJ),XM-DAC-41114,funding,1,canonical
org_alias_02280ba79146,org_21457108e7c2,UNDP South Sudan,,funding,1,canonical
org_alias_d96944945c48,org_dd01d271b88a,UNFPA - United Nations Population Fund,XM-DAC-41119,implementing,1,canonical
org_alias_5bfe34c96603,org_dd01d271b88a,UNFPA Somalia,XM-DAC-41119,implementing,1,canonical
org_alias_17dfc6b549a1,org_1cd30fc72e67,UNI LINK SMART VENTURE SDN BHD,1016405,implementing,1,canonical
org_alias_fb069a876006,org_10d2303f236a,UNICEF South Sudan,XM-DAC-41122,funding,1,canonical
org_alias_ce3c7d7b8626,org_a2dacb604035,UNICEF South Sudan,XM-DAC-41122-F40401,funding,1,canonical
org_alias_437225a42d89,org_a267489dff10,UNICEF-Argentina,XM-DAC-41122-F02401,funding,1,canonical
org_alias_b60d881dc701,org_01e7ac0f553f,UNICEF-Rwanda,XM-DAC-41122-F37501,funding,1,canonical
org_alias_1bb8cd05378d,org_a205cdb01244,UNICEF-Uganda,XM-DAC-41122-F43801,funding,1,canonical
org_alias_064fa6320d77,org_42733c140236,UNICEF-United Republic of Tanzania,XM-DAC-41122-F45501,funding,1,canonical
org_alias_1c4a3d7a872a,org_f9ecfa7f9d79,UNILEVER,,funding,1,canonical
org_alias_de674a378776,org_116865354680,UNITAID,,funding,1,canonical
org_alias_0aa17c99ad4b,org_43db9142aadb,UNITED KINGDOM SECURITY HEALTH AGENCY,,implementing,1,canonical
org_alias_22b7f0f8eb46,org_a0d32ab293e3,UNITED NATIONS,,implementing,1,canonical
org_alias_fc05a45c2cb0,org_9d56378d344b,UNITED NATIONS CHILDREN'S FUND FONDS DES NATIONS UNIES POUR L'ENFA,XM-DAC-41307,implementing,1,canonical
org_alias_594d55042871,org_8211c70e26a7,UNITED NATIONS POPULATION FUND,,implementing,1,canonical
org_alias_2b1559c629ba,org_777b547ddd26,UNIVERSITA DELLA SVIZZERA ITALIANA,XM-DAC-41122-VN-248160,implementing,1,canonical
org_alias_f0248b20c676,org_6b66435dc440,UNIVERSITY OF BIRMINGHAM,,implementing,1,canonical
org_alias_b4c7030cf50d,org_d4e4c55719ed,UNIVERSITY OF CAPE TOWN,,implementing,1,canonical
org_alias_622deadda9f0,org_54b657b60901,UNIVERSITY OF GLASGOW,GB-SC-SC004401,implementing,1,canonical
org_alias_c89d83b0241d,org_28df713898ee,UNIVERSITY OF NOTTINGHAM,GB-COH-RC000664,implementing,1,canonical
org_alias_9de1f91c86ed,org_e116a1747efe,UNIVERSITY OF NOTTINGHAM,6831,implementing,1,canonical
org_alias_83d41884bf2e,org_08f4480daa39,UNIVERSITY OF RWANDA UR SINGLE PROJECT IMPLEMENTATION UNIT,XM-DAC-41122-VN-246655,implementing,1,canonical
org_alias_ab6ba2936a55,org_447b25113dd1,UNIVERSITY OF SOUTHAMPTON,,implementing,1,canonical
org_alias_4469246ccdbf,org_0831c5e2d087,UNIVERSITÀ DEGLI STUDI DI PALERMO,IT-CF-80023730825,implementing,1,canonical
org_alias_8a910bc0e784,org_68063c798ea1,UNIVERSITÀ DEGLI STUDI DI PISA,IT-CF-80003670504,implementing,1,canonical
org_alias_6c41e073943f,org_e4832a1557f2,UNIVERSITÀ DEGLI STUDI MILANO-BICOCCA EPE,IT-CF-12621570154,implementing,1,canonical
org_alias_432435e5ed68,org_48ed6619dc19,UNOPS,,funding,1,canonical
org_alias_334127c12def,org_48ed6619dc19,UNOPS,,implementing,1,canonical
org_alias_80c9b723c691,org_b4bb98197b90,UNOPS - UFFICIO DELLE NAZIONI UNITE PER L'ASSISTENZA E GESTIONE,XM-DAC-41502,implementing,1,canonical
org_alias_6709edd03d28,org_fc4444c3019e,UNTFHS - UN Trust Fund for,XM-DAC-41122-U99955,funding,1,canonical
org_alias_681f626080dd,org_ec06aeb63f8f,UPHLS UMBRELLA OF ORGANIZATIONS OF PERSONS,XM-DAC-41122-VN-241133,implementing,1,canonical
org_alias_0fb6b66c1599,org_9b76e3ddee70,UPM CONSULTANCY AND SERVICES,1016270,implementing,1,canonical
org_alias_032efa98f6cf,org_83c41c25a102,USAID,,funding,1,canonical
org_alias_8f0de801f8e1,org_d519f4b3c443,USAID,US-GOV-1,funding,1,canonical
org_alias_86b367da4f27,org_5bf4fa17c7ed,Uganda Christian University,,implementing,1,canonical
org_alias_39677d0fb145,org_619333233e04,Uganda Martyrs University,,implementing,1,canonical
org_alias_73776538015e,org_a613ff7a3a11,Uganda Medical Research Council,,implementing,1,canonical
org_alias_d4dd615d7d50,org_afb497f679e3,Uganda National Council for Science and Technology,,accountable,1,canonical
org_alias_5c24b968eec1,org_afb497f679e3,Uganda National Council for Science and Technology,,implementing,1,canonical
org_alias_755c9807afc4,org_08f8bf86f195,Uganda National Health Research Organization,,accountable,1,canonical
org_alias_231c47c7b262,org_08f8bf86f195,Uganda National Health Research Organization,,implementing,1,canonical
org_alias_07e0e74ea077,org_7eecdb46db9c,Uganda National Institute of Public Health,XM-DAC-51000,implementing,1,canonical
org_alias_3dfd26c991a9,org_c8053b2f9f31,Uganda National Meteorological Authority,,implementing,1,canonical
org_alias_e4eb70931f95,org_11592fb7674d,Uganda Red Cross Society,,implementing,1,canonical
org_alias_ba172cc586e1,org_4d2c506cbe3d,Uganda Society for Health Scientists,,implementing,1,canonical
org_alias_b461aee0934e,org_3962aa3ef40d,Undefined,000000,funding,1,canonical
org_alias_68d7509d90a1,org_8b088455b574,Undefined,,implementing,1,canonical
org_alias_222328df72d9,org_f6d9506ad588,United Front Against River Blindness (UFAR),,implementing,1,canonical
org_alias_088b34cde06d,org_c4d0d79f474f,United Kingdom - Department of Energy and Climate Change,GB-GOV-13,funding,1,canonical
org_alias_4e22f9ecff84,org_73abc9c28abd,United Nations,XM-DAC-41305,accountable,1,canonical
org_alias_df0482052610,org_066f588172bf,United Nations Children's Fund,,funding,1,canonical
org_alias_31bb64fd0777,org_10d2303f236a,United Nations Children's Fund (UNICEF),XM-DAC-41122,funding,1,canonical
org_alias_fc3ee7928cb6,org_151e2e7760da,United Nations Development Programme (UNDP),XM-DAC-41114,funding,1,canonical
org_alias_6e15700aef0e,org_151e2e7760da,United Nations Development Programme (UNDP),XM-DAC-41114,implementing,1,canonical
org_alias_5e8e63f1c660,org_27b826641137,United Nations Economic Commission forEurope (UNECE),,accountable,1,canonical
org_alias_d855d82ba844,org_0e77a5c5d9a5,United Nations Environment Programme (UNEP),XM-DAC-41116,funding,1,canonical
org_alias_041058f25f42,org_20d5eb90f825,United Nations High Commissioner for Refugees (UNHCR),XM-DAC-41121,implementing,1,canonical
org_alias_da63209385a8,org_ed0bd9c10f06,United Nations Human Settlement Programme,XM-DAC-41120,accountable,1,canonical
org_alias_364885ab1af4,org_2de0bd70bdce,United Nations Office for Project Services (UNOPS),41AAA,implementing,1,canonical
org_alias_e7eacdd738eb,org_b4bb98197b90,"United Nations Office for Project Services, Geneva",XM-DAC-41502,implementing,1,canonical
org_alias_2d630bbad79c,org_89136f8179ea,United Nations Office for the Coordination of Humanitarian Affairs (OCHA),XM-DAC-41127,implementing,1,canonical
org_alias_a95e5b91693f,org_260775a8ea8b,United Nations University,XM-DAC-41134,implementing,1,canonical
org_alias_6a25c0e01a3a,org_f63ba05dad0b,"United Nations agency, fund or commission (UN)",XM-DAC-41000,accountable,1,canonical
org_alias_92f326a08e8b,org_3862c19bfde8,United States Agency for International Development (USAID),13000,implementing,1,canonical
org_alias_6dd48a8dea0b,org_fff817ae599a,Univeristy of Oxford,,funding,1,canonical
org_alias_c521ecb66d76,org_898e8ad6f8c7,Universal Intervention and Development Organisation,,implementing,1,canonical
org_alias_a295c36966ea,org_5b0bcaeee6a6,Universal Intervention and Development Organization (UNIDO),,implementing,1,canonical
org_alias_027f4c95155c,org_66982b250ca8,Universal Progress ILC,,implementing,1,canonical
org_alias_e32617f23973,org_512009d4a4fa,Universidad Agraria de La Habana,,implementing,1,canonical
org_alias_42beaa551dc9,org_17aafcd26f7f,Universidad de Cuenca,,implementing,1,canonical
org_alias_2676c4d3a4d3,org_03de2a915903,Universitas Indonesia - University of Indonesia,,implementing,1,canonical
org_alias_8d49fa3d973f,org_ab18b87ab005,UniversitiesUK International,,funding,1,canonical
org_alias_8cad881a73f7,org_1c680f5552cf,University,GB-COH-RC000653,reporting,1,canonical
org_alias_93c43b48e8a5,org_70083d07526d,University College Leuven,,implementing,1,canonical
org_alias_182a53616caf,org_0b8166f09a3b,University College London,,accountable,1,canonical
org_alias_c2d21dc0bd5f,org_1285a77f699e,University College London,GB-COH-RC000631,accountable,1,canonical
org_alias_46b46728f950,org_1285a77f699e,University College London,GB-COH-RC000631,reporting,1,canonical
org_alias_9698bb0a4f7d,org_3637a8ce4e07,University College of West Flanders,,implementing,1,canonical
org_alias_d2536f680087,org_08f813d6ad5f,University Of Liverpool,GB-COH-RC000660,implementing,1,canonical
org_alias_b8e8501071d7,org_f1a6cb67cfc6,"University Research Co., LLC. (URC)",,implementing,1,canonical
org_alias_bda89dae7116,org_be987446048a,University Teaching Hospital of Kigali,,implementing,1,canonical
org_alias_d108f52459fd,org_12729e2ab71c,University of Birmingham,GB-EDU-133784,reporting,1,canonical
org_alias_fe6dbb3be9a5,org_452c0a204e38,University of Bristol,GB-UKPRN-10007786,implementing,1,canonical
org_alias_6dbaf7a19c85,org_fa1512cb90aa,University of Bristol,,implementing,1,canonical
org_alias_dd82c58a6f2e,org_e83fca4f6bc3,University of California San Diego,US-EIN-95-6006144,implementing,1,canonical
org_alias_a96b0cb66941,org_56eb25ccb699,University of Cambrige,,implementing,1,canonical
org_alias_94c4f3d9e464,org_4967f3bb8799,University of Cape Coast,,implementing,1,canonical
org_alias_5cf6ddf7807c,org_0753c01c8117,University of Cape Town,GB-GOV-10-HPSR_Projects_NIHR158451,accountable,1,canonical
org_alias_39d2b0a62227,org_95df6801612d,University of Cape Town,XI-GRID-grid.7836.a,implementing,1,canonical
org_alias_125eb6db0fcd,org_95df6801612d,University of Cape Town,XI-GRID-grid.7836.a,reporting,1,canonical
org_alias_f8e71905ae3a,org_8c1f0b1e2310,"University of Cape Town, South Africa",,implementing,1,canonical
org_alias_bf41c0bf04b3,org_2767d466d1c5,University of Dar es Salaam,XI-GRID-grid.8193.3,implementing,1,canonical
org_alias_08a9d2bd3900,org_c092129f5caf,University of Dar es Salaam,,implementing,1,canonical
org_alias_5c39634c0681,org_0438a1cdc5f3,University of Dodoma,,implementing,1,canonical
org_alias_d9fd4fbf49f1,org_7eecdb46db9c,University of Dschang,XM-DAC-51000,implementing,1,canonical
org_alias_270f8fe44950,org_fb85a1d9d4df,University of Dundee,GB-SC-015096,implementing,1,canonical
org_alias_c4783368f7b4,org_fb85a1d9d4df,University of Dundee,GB-SC-015096,reporting,1,canonical
org_alias_17d09365c462,org_3b8bb9bc1159,University of Edinburgh,GB-UKPRN-10007790,accountable,1,canonical
org_alias_2e61d878906a,org_8a1a1c87607a,University of Eldoret,,implementing,1,canonical
org_alias_186eb56333cd,org_455f68448283,University of Embu,,implementing,1,canonical
org_alias_e0103af9de3c,org_1c680f5552cf,University of Exeter,GB-COH-RC000653,implementing,1,canonical
org_alias_481de3ba5406,org_2706368475cd,University of Ghana,,implementing,1,canonical
org_alias_622deadda9f0,org_54b657b60901,University of Glasgow,GB-SC-SC004401,implementing,1,canonical
org_alias_189250e86534,org_aade22f8ac33,University of Glasgow,GB-UKPRN-10007794,implementing,1,canonical
org_alias_93e7889a5491,org_aade22f8ac33,University of Glasgow,GB-UKPRN-10007794,reporting,1,canonical
org_alias_96887c0185f6,org_feecec2d5c83,University of Glasgow,,accountable,1,canonical
org_alias_f714d7f4d4ba,org_feecec2d5c83,University of Glasgow,,implementing,1,canonical
org_alias_f77bcca4a949,org_7d1107839f87,University of Global Health Equity,,implementing,1,canonical
org_alias_b7df654d61ee,org_7eecdb46db9c,University of Global Health Equity,XM-DAC-51000,implementing,1,canonical
org_alias_11ac9e89c106,org_a049b95c5a9c,University of Gondar,,implementing,1,canonical
org_alias_b6a48614c794,org_82cb296b16ca,University of Ibadan,NG-TIN-01526025-0001,implementing,1,canonical
org_alias_e90e2380b38c,org_6a9340f3b28d,"University of Ibadan, Nigeria",,implementing,1,canonical
org_alias_ca404296058f,org_6a6df2c66a09,University of Khartoum,,implementing,1,canonical
org_alias_8163ba3b3996,org_1ec240f9223f,University of Lagos (UoL),,implementing,1,canonical
org_alias_d2536f680087,org_08f813d6ad5f,University of Liverpool,GB-COH-RC000660,implementing,1,canonical
org_alias_bbbb0f9da070,org_d3a3ae15d996,University of Liverpool,,implementing,1,canonical
org_alias_89a41dfceb2c,org_d8f0978af4ae,University of Makeni,,implementing,1,canonical
org_alias_69f9bd315b5d,org_c40f45e7f6f4,University of Malawi,,implementing,1,canonical
org_alias_40cf3f85b448,org_81ef6f2ff83a,University of Manchester,,implementing,1,canonical
org_alias_1ea7c6681493,org_8aaba877e0e0,University of Manitoba,CA-CRA_ACR-119260669,implementing,1,canonical
org_alias_d759d10529ef,org_97fd3e0570c8,"University of Maryland, Baltimore",US-EIN-52-6002033,implementing,1,canonical
org_alias_8b189d71311e,org_37e976211d3b,University of Moratuwa,,implementing,1,canonical
org_alias_0183b6268298,org_7d60a7d47348,University of North Carolina at Chapel Hill,US-EIN-56-6001393,implementing,1,canonical
org_alias_36a981b7f019,org_12f5f9a7ed74,University of Ottawa,,accountable,1,canonical
org_alias_a8223fa98995,org_12f5f9a7ed74,University of Ottawa,,implementing,1,canonical
org_alias_9f35860df5c8,org_4e4d782a05cd,University of Oxford - Wolfson College,,funding,1,canonical
org_alias_9f82ab9985c5,org_862b8f9fa859,University of SaskatchewanTreasury Department,CA-CRA_ACR-3119279313,implementing,1,canonical
org_alias_29cad5c4c1f5,org_ef3febfbcb07,University of South Australia,,implementing,1,canonical
org_alias_ab6ba2936a55,org_447b25113dd1,University of Southampton,,implementing,1,canonical
org_alias_c7068a7cfac3,org_9b68ba927707,University of Sunderland,,implementing,1,canonical
org_alias_f11211972267,org_96ff62c4249c,University of Virginia,US-EIN-54-6001796,implementing,1,canonical
org_alias_f6e834523c4b,org_c871c83101d2,University of Witwatersrand,,implementing,1,canonical
org_alias_c9c99dea4e01,org_db1c41f1082a,University of Yaoundé I,,implementing,1,canonical
org_alias_9481e59ff5f6,org_7eecdb46db9c,University of the Witwatersrand,XM-DAC-51000,implementing,1,canonical
org_alias_d7714d599738,org_7eecdb46db9c,"University, college or other teaching institution, research institute or think-tank",XM-DAC-51000,accountable,1,canonical
org_alias_b18c1d83f6e2,org_155796ea007a,Université Catholique de Bukavu,,implementing,1,canonical
org_alias_ed62277f0236,org_23df4654da50,Université Catholique du Congo,,implementing,1,canonical
org_alias_b61b28be2b76,org_f7358618cdfa,Université Pédagogique Nationale,,implementing,1,canonical
org_alias_28f255a2c766,org_e600e87e1e22,Université de Kamina,,implementing,1,canonical
org_alias_bd8a8708c66d,org_59ce154e595f,Université de Kindu,,implementing,1,canonical
org_alias_9e1fb297cb93,org_a161461a2647,Université de Kinshasa,,implementing,1,canonical
org_alias_98450666e409,org_563de69a6eaf,Université de Kisangani,,implementing,1,canonical
org_alias_bab6cd6d3e31,org_54dcbce57b2f,Université de Liège,,implementing,1,canonical
org_alias_ab52eb2688d3,org_c594cf6e804b,Université de Lubumbashi,,implementing,1,canonical
org_alias_913745f61025,org_7e70a50f882f,Université de Mons,,implementing,1,canonical
org_alias_96b7fd8e1108,org_26650ad07dd6,VEREINIGTE REPUBLIK TANSANIA,,implementing,1,canonical
org_alias_ab31c6e8c876,org_75dfb22aaf05,VIJANA YA PANDA TUJENGENI ONGD VIPATU,XM-DAC-41122-VN-225267,implementing,1,canonical
org_alias_42b676167ea4,org_0b4643dbcab7,VILLAGE D ESPOIR,XM-DAC-41122-VN-243284,implementing,1,canonical
org_alias_c7e8815811c3,org_d2700a23fc83,VILLAGE ENTERPRISE,1013935,implementing,1,canonical
org_alias_99143b556570,org_08f9668061e0,VIS -VOLONTARIATO INTERNAZIONALE PER LO SVILUPPO,XM-DAC-69-2,accountable,1,canonical
org_alias_aa2cf110e6a3,org_d42f52d38a65,VODAFONE FOUNDATION,1014594,implementing,1,canonical
org_alias_c960a41dce99,org_fb3377ccaf01,Varkey Foundation,GB-CHC-1145119,implementing,1,canonical
org_alias_3e1c08e43d36,org_b0ebf33f1fa9,Veta Bailey Charitable Trust,,funding,1,canonical
