organisation_intelligence_id,organisation_entity_id,organisation_name,account_type,roles,activity_count,active_activity_count,pipeline_activity_count,country_codes,country_names,reported_budget,average_opportunity_score,high_priority_opportunities,top_equipment_categories,commercial_relevance,latest_update,source_layer
org_intel_05c67a50d239,org_28b3edd2c7b2,CHINA GLOBAL SOUTH PROJECT,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_5d456057987d,org_92a5b9395a88,Met Office,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_d9c1c9cb59a1,org_448fcfbdd96f,International Committee of the Red Cross,Implementing Partner,implementing,1,1,0,SO,Somalia,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_ff82cd22f6ff,org_7596c81a8a05,International Institute for Environment and Development,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_2331d6f6a773,org_fce100a80a96,Kenya ICT Action Network,Implementing Partner,implementing,1,1,0,KE,Kenya,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_ba612fbac9d3,org_d3b917603742,Cowatersogema International Inc,Implementing Partner,implementing,1,1,0,RW,Rwanda,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_7082f7e3d04a,org_591492b72197,CANADEM,Implementing Partner,implementing,1,1,0,UG,Uganda,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_3049f499c810,org_5b453f85f36a,"Government of Congo (the Democratic Republic of the) (Ministry of Public Health, Hygiene and Prevention)",Implementing Partner,implementing,1,1,0,CD,Democratic Republic of the Congo,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_a9f68e8c0e4e,org_736ee6be6640,ADRA DEUTSCHLAND EV,Implementing Partner,implementing,1,1,0,SO,Somalia,0.0,50.0,0,Medical devices,Tier 3,,intelligence
org_intel_b8f924362a5c,org_211a57275732,Impact Fund Denmark,Accountable Agency,accountable,1,1,0,SO,Somalia,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_777022aada1c,org_e41caf1c2ae4,Send a Cow Ethiopia,Reporting Organisation,reporting,1,1,0,ET,Ethiopia,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_d7ef89b27966,org_a30aa01b32d5,Centre for Economic Policy Research,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_02c85b461731,org_b9a11a2df9a6,Social Development Direct Limited,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_110df36aef5d,org_5b1126f5ac37,Ernst & Young,Implementing Partner,implementing,1,1,0,UG,Uganda,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_d0cfe3310e1e,org_69ad54ea2feb,Development Initiatives Poverty Research,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_9c3e9dfa6251,org_c41c54b8b05d,TROCAIRE,Implementing Partner,implementing,1,1,0,ET,Ethiopia,0.0,50.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_ccfb5cf82547,org_a1859639b42b,Loughborough University,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_31cd6b868e2b,org_5582e1f1b7c8,London School of Economics and Political Science,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_08422c568f16,org_c92dc38ed562,Joint Funds Unit (JFU),Implementing Partner,implementing,1,1,0,AF; CO; DZ; EG; IQ; JO; LB; LK; LY; MA; MM; NG; NP; PH; PK; SD; SO; SS; SY; TN; TR; YE,AF; CO; DZ; EG; IQ; JO; LB; LK; LY; MA; MM; NG; NP; PH; PK; SD; Somalia; South Sudan; SY; TN; TR; YE,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_8e5cf0f68911,org_45a11a82dded,"Conflict, Stability and Security Fund (CSSF)",Donor,funding,1,1,0,AF; CO; DZ; EG; IQ; JO; LB; LK; LY; MA; MM; NG; NP; PH; PK; SD; SO; SS; SY; TN; TR; YE,AF; CO; DZ; EG; IQ; JO; LB; LK; LY; MA; MM; NG; NP; PH; PK; SD; Somalia; South Sudan; SY; TN; TR; YE,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_420aa88e56e7,org_7ea80a2079ee,Deloitte Touche Tohmatsu India LLP,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_78d53b0ddb9f,org_23c5198431c7,PwC India,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_41bae475d442,org_68063c798ea1,UNIVERSITÀ DEGLI STUDI DI PISA,Implementing Partner,implementing,1,1,0,SS,South Sudan,0.0,48.0,0,Diagnostic Equipment; Diagnostic equipment; Facility / hospital infrastructure; Facility Infrastructure,Tier 3,,intelligence
org_intel_4296173afb84,org_40f3022c6c92,MEDICUS MUNDI ITALIA ONG/ON,Implementing Partner,implementing,1,1,0,KE,Kenya,0.0,48.0,0,Diagnostic Equipment; Diagnostic equipment,Tier 3,,intelligence
org_intel_3595c60ddab1,org_ee5fcfc42b7d,Send a Cow Kenya,Implementing Partner,reporting; implementing,1,1,0,KE,Kenya,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_45252b794eb9,org_e3598dc83fbb,"Amel Association International believes that Human Rights and Dignity must be ensured and protected for eachhuman being regardless of religious, ethnic, nationalities, economic, political and ideological differences.",Implementing Partner,implementing,1,1,0,PK; MM; LB; UG; MZ; TZ; ET; MD; GB,PK; MM; LB; Uganda; MZ; Tanzania; Ethiopia; MD; GB,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_11d6685b59a2,org_61af33d5c990,"HelpAge Moldova provides support to women who have been victims of domestic violence and gives older people access to home-based care staff and volunteers, provide humanitarian assistance to older people of Ukraine both within the country and abroad. They bring food, medicine, and hygiene supplies for older people, their families, and communities.",Implementing Partner,implementing,1,1,0,PK; MM; LB; UG; MZ; TZ; ET; MD; GB,PK; MM; LB; Uganda; MZ; Tanzania; Ethiopia; MD; GB,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_ed376b9258a7,org_4f65bc715cfa,"AGE Myanmar (Alliance for Generations and Empowerment in Myanmar) is a national NGO working with a network of partners throughout the country to transform the lives of older people, people with disabilities, and their families across the generations. Formerly under HelpAge International, our team has a proven track record of successfully leading community-level programming, local capacity development, policy advocacy, and research. We deliver assistance in partnership with over 300 community-led Inclusive Self-Help Groups (ISHGs), who are supported by a representative structure from township to state/region and up to national level. AGE Myanmar is governed by a dedicated board of directors and supported by visionary advisors with diverse expertise.",Implementing Partner,implementing,1,1,0,PK; MM; LB; UG; MZ; TZ; ET; MD; GB,PK; MM; LB; Uganda; MZ; Tanzania; Ethiopia; MD; GB,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_4f3f9db4580c,org_d538be21668f,HelpAge Mozambique,Implementing Partner,implementing,1,1,0,PK; MM; LB; UG; MZ; TZ; ET; MD; GB,PK; MM; LB; Uganda; MZ; Tanzania; Ethiopia; MD; GB,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_9f7b17556b51,org_9be169fb728f,Stichting International NGO Safety Organisation,Implementing Partner,implementing,1,1,0,SO,Somalia,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_bbc5b24efbc3,org_80ec279416fb,"SHIFA Welfare Association (SHIFA) is a youth-based, women-led non-profit organization committed to empowering marginalized communities through sustainable and community-driven development interventions. SHIFA works in health, education, gender equality, climate resilience, humanitarian response, WASH, disaster risk reduction, peacebuilding, governance, inclusion, and protection of vulnerable groups including older people, women, children, persons with disabilities, minorities, and transgender communities",Implementing Partner,implementing,1,1,0,PK; MM; LB; UG; MZ; TZ; ET; MD; GB,PK; MM; LB; Uganda; MZ; Tanzania; Ethiopia; MD; GB,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_bee598793337,org_accbbd9562e4,Government of Rwanda (MINISTRY OF HEALTH (MOH)),Implementing Partner,implementing,1,1,0,RW,Rwanda,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_17057efd0db9,org_c4d6e7c07312,Government of Somalia (Ministry of Health),Implementing Partner,implementing,1,1,0,SO,Somalia,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_9bd7cf664d61,org_f16502220b0e,"Key areas of work are ; • Advocacy and lobbying for the rights of older people • Income, livelihood and climate resilience initiatives • Health and care support • Intergenerational linkage projects. • Cross-cutting issues (Gender mainstreaming and disability inclusion).",Implementing Partner,implementing,1,1,0,PK; MM; LB; UG; MZ; TZ; ET; MD; GB,PK; MM; LB; Uganda; MZ; Tanzania; Ethiopia; MD; GB,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_ca2a1ea0cade,org_10285fa32dd1,UGA Office of the Prime Mster,Implementing Partner,implementing,1,1,0,UG,Uganda,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_287536c51363,org_8035b5e375e9,"HelpAge Advocacy Network Uganda (HANU) was officially founded in 2023 following the localisation of HelpAge International’s Uganda operations. The formation of HANU was necessary to fill the gap left behind by HelpAge International, which had been a key player in advocating for the rights and welfare of older persons in Uganda. The decision to establish a national network was made to ensure the continuity of advocacy, support, and services for older people, especially as the aging population continues to grow and face challenges in accessing essential services. OUR MISSION A Uganda where older persons enjoy their rights, dignity, and well-being, living without discrimination and receiving the support and services they need to thrive. OUR VISION To champion the rights and needs of older persons in Uganda by working with a network of organizations and partners, advocating for policy reforms, improving service delivery, and empowering older persons and their communities. HENU - Health Nest Uganda - is the secretariat of the network.",Implementing Partner,implementing,1,1,0,PK; MM; LB; UG; MZ; TZ; ET; MD; GB,PK; MM; LB; Uganda; MZ; Tanzania; Ethiopia; MD; GB,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_fd79f5f9fa17,org_06d9e9f91426,Pact,Reporting Organisation,reporting,1,1,0,TZ,Tanzania,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_5e5344f15bc7,org_633ac2247ebe,GiveDirectly,Implementing Partner,implementing,1,1,0,KE,Kenya,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_891da6afc8e1,org_aaac840a11ed,National University of Singapore,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_8c0d84e12fd9,org_5348277a250a,Economic Research Forum,Implementing Partner,implementing,1,1,0,KE; KH; NG; SO; ZA; VN; ZW; IN; RW; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; ET; MM; SS; CD; ID; NP; TN; TZ,Kenya; KH; NG; Somalia; ZA; VN; ZW; IN; Rwanda; GH; SY; TL; IQ; EG; YE; TH; MW; MY; PH; PK; JO; BD; Ethiopia; MM; South Sudan; Democratic Republic of the Congo; ID; NP; TN; Tanzania,0.0,48.0,0,Medical devices,Tier 3,,intelligence
org_intel_06a51a786a4a,org_7f6698d8a418,Austrian Development Agency,Donor,funding,1,1,0,UG,Uganda,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_217b03f5b308,org_681c7d398eea,MULTILATERAL ORGANISATIONS,Implementing Partner,implementing; accountable,1,1,0,CD,Democratic Republic of the Congo,0.0,40.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_b2c0eecd6513,org_f63ba05dad0b,"United Nations agency, fund or commission (UN)",Implementing Partner,implementing; accountable,1,1,0,ET,Ethiopia,0.0,48.0,0,Facility / hospital infrastructure; Facility Infrastructure,Tier 3,,intelligence
org_intel_96ee89e7c654,org_ed0bd9c10f06,United Nations Human Settlement Programme,Implementing Partner,implementing; accountable,1,1,0,SO,Somalia,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_7b343a652c17,org_e2b547c28a30,INTERNATIONAL TELECOMMUNICATIONS UNION,Donor,funding,1,1,0,UG,Uganda,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_f547583edbf7,org_35a578db02ef,GREEN CLIMATE FUND,Donor,funding,1,1,0,UG,Uganda,0.0,40.0,0,Medical devices,Tier 3,,intelligence
org_intel_dcf6d0d6b852,org_5262e3c23a33,"European Investment Bank (Trust fund via EIB like FEMIP, NIF, Interest subsidies...)",Implementing Partner,implementing; accountable,1,0,1,ET,Ethiopia,0.0,46.0,0,Facility / hospital infrastructure,Tier 3,,intelligence
org_intel_95d70acfc791,org_2d9e17269bf6,Japan International Cooperation Agency,Reporting Organisation,reporting,3,3,0,UG; KE; ET,Uganda; Kenya; Ethiopia,6518000000.0,24.0,0,,Monitor,,intelligence
org_intel_432578960023,org_c2c424a07419,Federal Democratic Republic of Ethiopia,Accountable Agency,accountable,1,1,0,ET,Ethiopia,400000000.0,34.0,0,,Monitor,,intelligence
org_intel_b491321d07c4,org_8ec93730c424,MEDICOS DEL MUNDO,Implementing Partner,implementing,2,0,2,SS,South Sudan,285329866.0,30.0,0,,Monitor,,intelligence
org_intel_78fc3579d550,org_353c566f69fb,JHPIEGO,Implementing Partner,implementing,2,0,2,SS,South Sudan,285329866.0,30.0,0,,Monitor,,intelligence
org_intel_8e1bfe9202c3,org_3b3d55a1351c,International Planned Parenthood Federation,Donor,funding; implementing; reporting; accountable,6,6,0,BI; ET; MG; SO; SS; SD; ZM; MW; MZ; PK; RW; TZ; UG; AF; BG; ZW; CD,BI; Ethiopia; MG; Somalia; South Sudan; SD; ZM; MW; MZ; PK; Rwanda; Tanzania; Uganda; AF; BG; ZW; Democratic Republic of the Congo,261041011.37,30.2,0,,Monitor,,intelligence
org_intel_0f50417eebf9,org_6556f7d16ae5,Association Burundaise pour le Bien-Etre Familial (ABUBEF),Implementing Partner,implementing,2,2,0,BI; ET; MG; SO; SS; SD; ZM; MW; MZ; PK; RW; TZ; UG; AF; BG; ZW,BI; Ethiopia; MG; Somalia; South Sudan; SD; ZM; MW; MZ; PK; Rwanda; Tanzania; Uganda; AF; BG; ZW,240754919.37,33.4,0,,Monitor,,intelligence
org_intel_9e343f09bf1e,org_02dd379adfe6,Planned Parenthood Association of Zambia (PPAZ),Implementing Partner,implementing,2,2,0,BI; ET; MG; SO; SS; SD; ZM; MW; MZ; PK; RW; TZ; UG; AF; BG; ZW,BI; Ethiopia; MG; Somalia; South Sudan; SD; ZM; MW; MZ; PK; Rwanda; Tanzania; Uganda; AF; BG; ZW,240754919.37,33.4,0,,Monitor,,intelligence
org_intel_de1a8a07e8a6,org_ee611bc989e7,Sudan Family Planning Association (SFPA),Implementing Partner,implementing,2,2,0,BI; ET; MG; SO; SS; SD; ZM; MW; MZ; PK; RW; TZ; UG; AF; BG; ZW,BI; Ethiopia; MG; Somalia; South Sudan; SD; ZM; MW; MZ; PK; Rwanda; Tanzania; Uganda; AF; BG; ZW,240754919.37,33.4,0,,Monitor,,intelligence
org_intel_afbee7c7f545,org_35e899d07a3c,Associação Moçambicana para Desenvolvimento da Família (AMODEFA),Implementing Partner,implementing,1,1,0,BI; ET; MW; MZ; PK; RW; SS; SD; TZ; UG; ZM; AF; BG; MG; SO; ZW,BI; Ethiopia; MW; MZ; PK; Rwanda; South Sudan; SD; Tanzania; Uganda; ZM; AF; BG; MG; Somalia; ZW,165629919.37,24.0,0,,Monitor,,intelligence
org_intel_0aad2aa18602,org_c0ad6731b89f,Chama cha Uzazi na Malezi Bora Tanzania (UMATI),Implementing Partner,implementing,1,1,0,BI; ET; MW; MZ; PK; RW; SS; SD; TZ; UG; ZM; AF; BG; MG; SO; ZW,BI; Ethiopia; MW; MZ; PK; Rwanda; South Sudan; SD; Tanzania; Uganda; ZM; AF; BG; MG; Somalia; ZW,165629919.37,24.0,0,,Monitor,,intelligence
