activity_id,country_code,percentage
XM-DAC-301-2-110075-001,RW,10.0
XM-DAC-301-2-110075-001,KE,10.0
XM-DAC-301-2-110075-001,LR,10.0
XM-DAC-301-2-110075-001,UG,10.0
XM-DAC-301-2-110075-001,CM,10.0
XM-DAC-301-2-110075-001,NG,10.0
XM-DAC-301-2-110075-001,CD,10.0
XM-DAC-41122-Somalia-3920/A0/06/001/002,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/101/007,SO,100.0
GH-TIN-V0004162595-SHARP,GB,46.0
GH-TIN-V0004162595-SHARP,ET,25.0
XM-DAC-41122-Ethiopia-1410/A0/05/101/012,ET,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/004,CD,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/075,CD,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/023,CD,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/305/034,CD,100.0
FI-3-2024-2024240727,TZ,100.0
FI-3-2021-2014140918,TZ,100.0
NL-KVK-41209946-Tanzania,TZ,100.0
FI-3-2018-2014140918,TZ,100.0
FI-3-2022-2014140918,TZ,100.0
FI-3-2019-2014140918,TZ,100.0
FI-3-2020-2014140918,TZ,100.0
FI-3-2025-2025250573,TZ,100.0
47122-TZA,TZ,
GB-CHC-1099776-U3-TZ,TZ,100.0
XM-DAC-41301-744867,TZ,
GB-CHC-207544-93304,TZ,100.0
GB-CHC-207544-93305,TZ,100.0
CH-4-1997001356,TZ,
FI-3-2023-2023230538,TZ,100.0
BE-BCE_KBO-0418766123-prg2022-192-TZ2022TEA530A101,TZ,
BE-BCE_KBO-0418766123-prg2022-263-TZ2024TEA571A105,TZ,
KR-GOV-010-KR-GOV-051-2024040103055,TZ,
XM-DAC-928-TZ-2026-27-04.001.AF01.TZA04,TZ,100.0
XM-DAC-928-TZ-2026-27-04.002.AF01.TZA02,TZ,100.0
DAC-1601-INV-062382,ET,33.0
DAC-1601-INV-062382,KE,33.0
DAC-1601-INV-062382,NG,34.0
XM-DAC-41122-United Rep. of Tanzania-4550/A0/04/101/002,TZ,100.0
XM-DAC-41122-United Rep. of Tanzania-4550/A0/04/706/008,TZ,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/07/007/002,CD,100.0
GB-GOV-1-301476,KE,13.57
47122-SOM,SO,
XM-DAC-41301-758198,SO,
CH-4-2020002124,SO,
XM-DAC-928-SO-2026-27-04.001.EM01.SOM04,SO,100.0
XM-DAC-928-SO-2026-27-04.002.EM01.SOM02,SO,100.0
DAC-1601-INV-064440,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/001/007,SO,100.0
CA-3-P013192001,ET,50.0
CA-3-P013192001,SS,50.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/002,CD,100.0
XM-DAC-41122-Somalia-3920/A0/06/101/010,SO,100.0
CH-4-2018000969,CD,
XM-DAC-701-2-2017010631,CD,
41AAA-24239-001,CD,
BE-BCE_KBO-0546740696-PG2017-2021_CD-138,CD,
47122-COD,CD,
XM-DAC-41301-744824,CD,
GB-CHC-207544-14027,CD,100.0
BE-BCE_KBO-0418766123-prg2022-142-CD2023SIN373A102,CD,
KR-GOV-010-KR-GOV-051-2024040103063,CD,
KR-GOV-010-KR-GOV-051-2024010100089,CD,
XM-DAC-928-CD-2026-27-04.001.AF01.COD04,CD,100.0
XM-DAC-928-CD-2026-27-04.002.AF01.COD02,CD,100.0
DAC-1601-INV-079976,CD,100.0
DAC-1601-INV-085623,CD,100.0
DAC-1601-INV-091533,CD,100.0
DAC-1601-INV-016251,CD,100.0
DAC-1601-INV-094164,CD,100.0
DAC-1601-INV-073284,CD,100.0
DAC-1601-INV-069960,CD,100.0
DAC-1601-INV-070333,CD,99.0
DAC-1601-INV-076274,CD,100.0
DAC-1601-INV-077454,CD,100.0
DAC-1601-INV-078633,CD,100.0
DAC-1601-INV-055656,CD,100.0
DAC-1601-INV-059244,CD,100.0
DAC-1601-INV-063515,CD,100.0
DAC-1601-INV-068865,CD,100.0
DAC-1601-INV-082265,CD,100.0
DAC-1601-INV-095767,CD,100.0
DAC-1601-INV-052016,CD,100.0
DAC-1601-INV-063420,CD,25.0
DAC-1601-INV-080886,CD,100.0
DAC-1601-INV-086143,CD,100.0
DAC-1601-INV-089921,CD,100.0
DAC-1601-OPP1205132,CD,100.0
DAC-1601-INV-084488,CD,100.0
DAC-1601-INV-092251,CD,100.0
DAC-1601-INV-101607,CD,100.0
DAC-1601-INV-031353,CD,80.0
DAC-1601-INV-090281,CD,100.0
DAC-1601-INV-092934,CD,100.0
XM-DAC-2-10-5365,CD,
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/019,CD,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/013,CD,100.0
BE-BCE_KBO-0264814354-COD23006,CD,
GB-COH-04276635-GPAF-INN037,UG,100.0
XM-DAC-928-UG-2026-27-05.001.AF01.UGA01,UG,100.0
XM-DAC-928-UG-2026-27-13.001.AF01.UGA01,UG,100.0
CA-3-P011788001,ET,50.0
CA-3-P011788001,GH,50.0
XM-DAC-41122-Somalia-3920/A0/06/005/013,SO,100.0
FI-3-2022-2022220515,RW,100.0
FI-3-2022-2022220514,RW,100.0
FI-3-2022-2022220516,RW,100.0
47045-RWA-M-MOH-4,RW,100.0
47045-RWA-C-MOH-2,RW,100.0
XI-IATI-EC_INTPA-2022-PCC-434161,RW,
XI-IATI-EC_INTPA-2021-PCC-430243,RW,
XM-DAC-928-RW-2026-27-01.001.AF01.RWA01,RW,100.0
XM-DAC-928-RW-2026-27-03.001.AF01.RWA03,RW,100.0
XM-DAC-928-RW-2026-27-07.001.AF01.RWA01,RW,100.0
XM-DAC-928-RW-2026-27-07.001.AF01.RWA02,RW,100.0
XM-DAC-928-RW-2026-27-07.001.AF01.RWA03,RW,100.0
XM-DAC-928-RW-2026-27-08.001.AF01.RWA01,RW,100.0
XM-DAC-928-RW-2026-27-08.001.AF01.RWA03,RW,100.0
XM-DAC-928-RW-2026-27-08.001.AF01.RWA04,RW,100.0
XM-DAC-928-RW-2026-27-08.001.AF01.RWA05,RW,100.0
DAC-1601-INV-064271,RW,100.0
DAC-1601-INV-089064,RW,100.0
DAC-1601-INV-061342,RW,100.0
DAC-1601-INV-074124,RW,100.0
DAC-1601-INV-087492,RW,100.0
DAC-1601-INV-093227,RW,50.0
CH-4-2024-2024000366,TZ,
FI-3-2014-2012000132,TZ,100.0
GB-COH-1762840-TAN311-BM01-01,TZ,100.0
XI-IATI-UNPF-00079847,TZ,
XI-IATI-UNPF-00129724,TZ,
XI-IATI-UNPF-129724,TZ,
FI-3-2020-2019000219,TZ,100.0
FI-3-2013-2012000132,TZ,100.0
FI-3-2012-2012000132,TZ,100.0
NO-BRC-971277882-QZA-24/0180-53,TZ,
KR-GOV-010-KR-GOV-051-2026030702425,TZ,
XM-DAC-928-TZ-2026-27-03.001.AF01.TZA01,TZ,100.0
XM-DAC-928-TZ-2026-27-03.002.AF01.TZA03,TZ,100.0
DAC-1601-INV-071789,TZ,50.0
XM-DAC-41122-Rwanda-3750/A0/05/100/003,RW,100.0
XM-DAC-301-2-110291-001,BR,25.0
XM-DAC-301-2-110291-001,KE,50.0
XM-DAC-301-2-110291-001,CO,25.0
FI-3-2024-2024240533,SO,100.0
FI-3-2024-2024240534,SO,100.0
FI-3-2024-2024240394,SO,100.0
FI-3-2024-2024240181,SO,100.0
FI-3-2024-2024240182,SO,100.0
FI-3-2014-2010100022,SO,100.0
FI-3-2014-2010100023,SO,100.0
FI-3-2014-2014140718,SO,100.0
FI-3-2022-2019000169,SO,100.0
FI-3-2022-2019190139,SO,100.0
FI-3-2022-2018180162,SO,100.0
FI-3-2018-2010100022,SO,100.0
FI-3-2013-2010100022,SO,100.0
FI-3-2013-2010100023,SO,100.0
FI-3-2019-2010100022,SO,100.0
FI-3-2019-2019190139,SO,100.0
FI-3-2019-2018180162,SO,100.0
FI-3-2016-2010100022,SO,100.0
FI-3-2016-2014140718,SO,100.0
XI-IATI-UNPF-00112174,SO,
FI-3-2017-2010100022,SO,100.0
FI-3-2015-2010100022,SO,100.0
FI-3-2015-2014140718,SO,100.0
FI-3-2020-2019190139,SO,100.0
FI-3-2020-2018180162,SO,100.0
FI-3-2020-2019000169,SO,100.0
FI-3-2025-2025250332,SO,100.0
FI-3-2025-2025250341,SO,100.0
FI-3-2025-2025250343,SO,100.0
XM-OCHAS-HPC6770-7677,SO,100.0
XM-OCHAS-HPC6770-7678,SO,100.0
XM-OCHAS-HPC6770-7679,SO,100.0
XM-OCHA-HPC6770-9592,SO,100.0
XM-OCHA-HPC6770-11280,SO,100.0
XM-OCHA-HPC6770-11279,SO,100.0
FI-3-2012-2010100022,SO,100.0
FI-3-2012-2010100023,SO,100.0
FI-3-2023-2023230139,SO,100.0
FI-3-2023-2023230140,SO,100.0
FI-3-2023-2023230721,SO,100.0
FI-3-2023-2023230722,SO,100.0
FI-3-2021-2018180162,SO,100.0
FI-3-2021-2019000169,SO,100.0
GB-CHC-1065972-DF192,SO,
XM-DAC-928-SO-2026-27-03.001.EM01.SOM01,SO,100.0
XM-DAC-928-SO-2026-27-03.002.EM01.SOM03,SO,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/301/021,CD,100.0
DAC-1601-INV-091791,CD,8.0
DAC-1601-INV-091791,ET,8.0
DAC-1601-INV-091791,KE,8.0
DAC-1601-INV-091791,NG,8.0
DAC-1601-INV-091791,SN,8.0
DAC-1601-INV-091791,TZ,8.0
DAC-1601-INV-091791,ZM,8.0
GB-CHC-1047501-SHARPBRCiS,SO,100.0
CA-3-P007987001,ET,100.0
ET-MFA-0001989741-R171,ET,100.0
ET-MFA-0001989741-R177,ET,100.0
GB-CHC-1076822-82604648,ET,100.0
NL-KVK-41193594-YID7360ET,ET,100.0
XM-DAC-928-ET-2026-27-05.001.AF01.ETH01,ET,100.0
XM-DAC-928-ET-2026-27-13.001.AF01.ETH01,ET,100.0
41AAA-22182-001,CD,
BE-BCE_KBO-0546740696-PG2017-2021_CD-120,CD,
BE-BCE_KBO-0418766123-prg2022-216-CD2022TEA502A104,CD,
NO-BRC-971277882-QZA-19/0212-316,CD,
KR-GOV-010-KR-GOV-051-2023090100567,CD,
XI-IATI-EC_INTPA-2022-PC-19979,CD,
XI-IATI-EC_INTPA-2024-PC-37007,CD,
XI-IATI-EC_INTPA-2023-PC-23386,CD,
XI-IATI-EC_INTPA-2009-ACT-D-21511-01,CD,
XI-IATI-EC_INTPA-2023-ACT-61037,CD,
XI-IATI-EC_INTPA-2016-ACT-D-38165-00,CD,
XI-IATI-EC_INTPA-2024-PC-35800,CD,
XI-IATI-EC_INTPA-2017-PCC-389716,CD,
XI-IATI-EC_INTPA-2023-PC-30524,CD,
XI-IATI-EC_INTPA-2023-PC-26414,CD,
XI-IATI-EC_INTPA-2021-PCC-423018,CD,
XI-IATI-EC_INTPA-2021-PCC-423150,CD,
XI-IATI-EC_INTPA-2024-PC-40209,CD,
XI-IATI-EC_INTPA-2024-PC-45271,CD,
XI-IATI-EC_INTPA-2023-PC-23088,CD,
XI-IATI-EC_INTPA-2018-PCC-397573,CD,
XI-IATI-EC_INTPA-2022-PCC-435886,CD,
XI-IATI-EC_INTPA-2021-PCC-423038,CD,
XI-IATI-EC_INTPA-2024-PC-23230,CD,
XI-IATI-EC_INTPA-2024-PC-35685,CD,
XI-IATI-EC_INTPA-2025-PC-58382,CD,
XI-IATI-EC_INTPA-2025-PC-60498,CD,
XI-IATI-EC_INTPA-2017-PCC-393386,CD,
XI-IATI-EC_INTPA-2024-PC-34021,CD,
XI-IATI-EC_INTPA-2020-PCC-416327,CD,
XI-IATI-EC_INTPA-2022-PCC-436103,CD,
XM-DAC-928-CD-2026-27-03.001.AF01.COD01,CD,100.0
XM-DAC-928-CD-2026-27-03.002.AF01.COD03,CD,100.0
NL-KVK-41160054-201484,CD,
DAC-1601-INV-060359,CD,100.0
DAC-1601-INV-054534,CD,100.0
DAC-1601-INV-075108,CD,100.0
DE-1-202227015,CD,100.0
DE-1-202329332,CD,100.0
DE-1-202329654,CD,100.0
DE-1-202432615,CD,100.0
DE-1-202432979,CD,100.0
DE-1-202473676,CD,100.0
DE-1-202474112,CD,100.0
DE-1-202474740,CD,100.0
DE-1-202530020,CD,100.0
DE-1-202531135,CD,100.0
DE-1-202575405,CD,100.0
DE-1-202630267,CD,100.0
DE-1-202631505,CD,100.0
DE-1-202673846,CD,100.0
XM-DAC-2-10-5210,CD,
XM-DAC-2-10-5215,CD,
XM-DAC-2-10-5228,CD,
XM-DAC-41122-South Sudan-4040/A0/01/001/002,SS,100.0
DAC-1601-INV-056441,CF,19.0
DAC-1601-INV-056441,CD,45.0
DAC-1601-INV-056441,ET,6.0
DAC-1601-INV-056441,GM,2.0
DAC-1601-INV-056441,NG,13.0
DAC-1601-INV-056441,SN,8.0
DAC-1601-INV-056441,ZM,7.0
DAC-1601-INV-060797,GH,23.0
DAC-1601-INV-060797,KE,23.0
DAC-1601-INV-060797,ZM,18.0
DAC-1601-INV-060797,IN,20.0
DAC-1601-INV-060797,PK,16.0
DAC-1601-INV-058288,EG,8.0
DAC-1601-INV-058288,ZA,9.0
DAC-1601-INV-058288,CD,8.0
DAC-1601-INV-058288,ET,8.0
DAC-1601-INV-058288,GH,8.0
DAC-1601-INV-058288,KE,8.0
DAC-1601-INV-058288,MZ,8.0
DAC-1601-INV-058288,NG,9.0
DAC-1601-INV-058288,RW,8.0
DAC-1601-INV-058288,SN,8.0
DAC-1601-INV-058288,TZ,8.0
DAC-1601-INV-058288,UG,10.0
SE-0-SE-29-2022-03031_1,ET,100.0
XM-DAC-41122-South Sudan-4040/A0/03/001/011,SS,100.0
XM-DAC-41122-South Sudan-4040/A0/01/001/003,SS,100.0
NL-KVK-27378529-27528,AR,0.76
NL-KVK-27378529-27528,BD,1.51
NL-KVK-27378529-27528,BF,1.51
NL-KVK-27378529-27528,BJ,0.76
NL-KVK-27378529-27528,BO,2.27
NL-KVK-27378529-27528,BR,3.8
NL-KVK-27378529-27528,BW,0.76
NL-KVK-27378529-27528,BY,0.76
NL-KVK-27378529-27528,CD,3.03
NL-KVK-27378529-27528,CF,0.76
NL-KVK-27378529-27528,CM,0.76
NL-KVK-27378529-27528,CO,3.03
NL-KVK-27378529-27528,ET,3.03
NL-KVK-27378529-27528,GA,0.76
NL-KVK-27378529-27528,GE,1.51
NL-KVK-27378529-27528,GH,2.27
NL-KVK-27378529-27528,GN,0.76
NL-KVK-27378529-27528,ID,2.27
NL-KVK-27378529-27528,IN,6.06
NL-KVK-27378529-27528,KE,7.58
NL-KVK-27378529-27528,KH,1.51
NL-KVK-27378529-27528,LB,0.76
NL-KVK-27378529-27528,LR,0.76
NL-KVK-27378529-27528,MD,0.76
NL-KVK-27378529-27528,MG,0.76
NL-KVK-27378529-27528,ML,0.76
NL-KVK-27378529-27528,MW,1.51
NL-KVK-27378529-27528,MY,1.51
NL-KVK-27378529-27528,MZ,2.27
NL-KVK-27378529-27528,NA,0.76
NL-KVK-27378529-27528,NG,1.51
NL-KVK-27378529-27528,NP,0.76
NL-KVK-27378529-27528,PA,0.76
NL-KVK-27378529-27528,PE,4.55
NL-KVK-27378529-27528,PG,1.51
NL-KVK-27378529-27528,PH,1.51
NL-KVK-27378529-27528,PK,0.76
NL-KVK-27378529-27528,RW,3.03
NL-KVK-27378529-27528,SD,3.03
NL-KVK-27378529-27528,SL,0.76
NL-KVK-27378529-27528,SN,0.76
NL-KVK-27378529-27528,SZ,0.76
NL-KVK-27378529-27528,TH,3.03
NL-KVK-27378529-27528,TZ,2.27
NL-KVK-27378529-27528,UG,6.82
NL-KVK-27378529-27528,VN,3.03
NL-KVK-27378529-27528,ZA,6.06
NL-KVK-27378529-27528,ZM,2.27
NL-KVK-27378529-27528,ZW,1.51
DAC-1601-INV-073592,ZA,4.0
DAC-1601-INV-073592,MZ,15.0
DAC-1601-INV-073592,TZ,73.0
DAC-1601-INV-003079,MZ,5.0
DAC-1601-INV-003079,TZ,45.0
DAC-1601-INV-003079,BF,5.0
DAC-1601-INV-050252,CD,27.0
DAC-1601-INV-050252,NE,23.0
DAC-1601-INV-050252,SO,22.0
DAC-1601-INV-050252,PK,28.0
XM-DAC-41122-Somalia-3920/A0/06/001/003,SO,100.0
KE-RCO-CPR-2009-5689-3803-LKHF,RW,100.0
XM-DAC-928-RW-2026-27-06.001.AF01.RWA01,RW,100.0
XM-DAC-41122-South Sudan-4040/A0/02/001/002,SS,100.0
XM-DAC-41122-Somalia-3920/A0/06/001/043,SO,100.0
XM-DAC-41122-Rwanda-3750/A0/04/230/006,RW,100.0
XM-DAC-41122-Rwanda-3750/A0/04/230/001,RW,100.0
GB-UKPRN-10007774-GB-GOV-10-GHRG_4_155559,MW,22.0
GB-UKPRN-10007774-GB-GOV-10-GHRG_4_155559,ZA,28.0
GB-UKPRN-10007774-GB-GOV-10-GHRG_4_155559,TZ,13.0
GB-UKPRN-10007774-GB-GOV-10-GHRG_4_155559,GB,37.0
GB-UKPRN-10007774-GB-GOV-10-GHRG_4_155559,MW,22.0
GB-UKPRN-10007774-GB-GOV-10-GHRG_4_155559,ZA,28.0
GB-UKPRN-10007774-GB-GOV-10-GHRG_4_155559,TZ,13.0
GB-UKPRN-10007774-GB-GOV-10-GHRG_4_155559,GB,37.0
KE-NCB-93175-C237,KE,100.0
XM-DAC-928-KE-2026-27-05.001.AF01.KEN01,KE,100.0
DAC-1601-INV-062470,ET,100.0
GB-CHC-207544-96807,UG,100.0
GB-COH-1110949-383141,UG,100.0
47122-UGA,UG,
GB-CHC-1099776-P7,UG,100.0
GB-CHC-1099776-P7-UG,UG,100.0
GB-CHC-1099776-1H,UG,100.0
GB-CHC-1099776-1H-UG,UG,100.0
GB-CHC-1099776-1J,UG,100.0
GB-CHC-1099776-1J-UG,UG,100.0
GB-CHC-1099776-P3,UG,100.0
GB-CHC-1099776-P3-UG,UG,100.0
XM-DAC-301-2-109807-001,UG,100.0
XM-DAC-928-UG-2026-27-04.001.AF01.UGA04,UG,100.0
XM-DAC-928-UG-2026-27-04.002.AF01.UGA02,UG,100.0
DAC-1601-INV-096292,UG,100.0
DAC-1601-INV-095630,UG,100.0
DAC-1601-INV-087236,UG,100.0
DAC-1601-INV-094011,UG,100.0
XM-DAC-7-PPR-250000378,UG,
XM-DAC-7-PPR-250000499,UG,
KR-GOV-110-GRP_0000194261,UG,100.0
DAC-1601-INV-050952,ET,11.0
DAC-1601-INV-050952,KE,15.0
DAC-1601-INV-050952,NG,15.0
DAC-1601-INV-050952,TZ,14.0
DAC-1601-INV-050952,IN,15.0
DAC-1601-INV-050952,PK,10.0
DAC-1601-INV-050952,BD,10.0
DAC-1601-INV-050952,ID,10.0
DAC-1601-INV-096543,ET,3.0
DAC-1601-INV-096543,KE,1.0
DAC-1601-INV-096543,NG,11.0
DAC-1601-INV-096543,SN,3.0
DAC-1601-INV-096543,SL,1.0
DAC-1601-INV-096543,TZ,2.0
DAC-1601-INV-096543,ZM,1.0
DAC-1601-INV-096543,VN,1.0
XM-DAC-41122-United Rep. of Tanzania-4550/A0/04/102/003,TZ,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/102/007,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/102/008,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/102/009,ET,100.0
XM-DAC-41122-Somalia-3920/A0/06/012/006,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/012/002,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/012/018,SO,100.0
US-EIN-27-1414646-DFIDGFA1,IN,6.0
US-EIN-27-1414646-DFIDGFA1,NG,7.0
US-EIN-27-1414646-DFIDGFA1,ZA,6.0
US-EIN-27-1414646-DFIDGFA1,UG,6.0
US-EIN-27-1414646-DFIDGFA1,VN,6.0
US-EIN-27-1414646-DFIDGFA1,CD,7.0
US-EIN-27-1414646-DFIDGFA1,ET,6.0
US-EIN-27-1414646-DFIDGFA1,ID,7.0
US-EIN-27-1414646-DFIDGFA1,KE,7.0
US-EIN-27-1414646-DFIDGFA1,LA,7.0
US-EIN-27-1414646-DFIDGFA1,MM,7.0
US-EIN-27-1414646-DFIDGFA1,RW,7.0
US-EIN-27-1414646-DFIDGFA1,TZ,7.0
US-EIN-27-1414646-DFIDGFA1,ZM,7.0
US-EIN-27-1414646-DFIDGFA1,ZW,7.0
US-EIN-27-1414646-DFIDACCESS4,IN,6.0
US-EIN-27-1414646-DFIDACCESS4,NG,7.0
US-EIN-27-1414646-DFIDACCESS4,ZA,6.0
US-EIN-27-1414646-DFIDACCESS4,UG,6.0
US-EIN-27-1414646-DFIDACCESS4,VN,6.0
US-EIN-27-1414646-DFIDACCESS4,CD,6.0
US-EIN-27-1414646-DFIDACCESS4,ET,7.0
US-EIN-27-1414646-DFIDACCESS4,ID,7.0
US-EIN-27-1414646-DFIDACCESS4,KE,7.0
US-EIN-27-1414646-DFIDACCESS4,LA,7.0
US-EIN-27-1414646-DFIDACCESS4,MM,7.0
US-EIN-27-1414646-DFIDACCESS4,RW,7.0
US-EIN-27-1414646-DFIDACCESS4,TZ,7.0
US-EIN-27-1414646-DFIDACCESS4,ZM,7.0
US-EIN-27-1414646-DFIDACCESS4,ZW,7.0
DAC-1601-INV-089124,ZA,33.0
DAC-1601-INV-089124,TZ,34.0
DAC-1601-INV-089124,ID,33.0
XM-DAC-41122-Somalia-3920/A0/06/020/018,SO,100.0
CH-4-2018009144,SS,
CH-4-2015005172,SS,
CH-4-2018010351,SS,
CH-4-2018000848,SS,
CH-4-2021-2018010907,SS,
CH-4-2018010351,SS,
XM-DAC-41122-Ethiopia-1410/A0/05/101/003,ET,100.0
CH-4-2013006356,RW,
DAC-1601-INV-062472,ZA,30.0
DAC-1601-INV-062472,GH,24.0
DAC-1601-INV-062472,TZ,22.0
DAC-1601-INV-062472,UG,24.0
XM-DAC-41122-Rwanda-3750/A0/04/230/004,RW,100.0
GB-CHC-1065972-DF257,TZ,100.0
US-EIN-13-5660870-DF257,TZ,100.0
XM-DAC-69-2-2017000340,ET,100.0
FI-3-2024-2024240171,ET,100.0
FI-3-2014-2013130497,ET,100.0
GB-CHC-261488-ETA61GK,ET,100.0
FI-3-2022-2022220011,ET,100.0
FI-3-2015-2013130497,ET,100.0
FI-3-2025-2025250291,ET,100.0
47122-ETH,ET,
XM-DAC-41301-745126,ET,
CH-4-2020002123,ET,
FI-3-2023-2023230055,ET,100.0
BE-BCE_KBO-0418766123-prg2022-125-ET2022SIN345A105,ET,
XM-DAC-928-ET-2026-27-04.001.AF01.ETH04,ET,100.0
XM-DAC-928-ET-2026-27-04.002.AF01.ETH02,ET,100.0
DAC-1601-INV-086291,ET,100.0
DAC-1601-INV-079020,ET,100.0
DAC-1601-INV-095626,ET,100.0
DAC-1601-INV-066510,ET,100.0
DAC-1601-INV-087143,ET,100.0
DAC-1601-INV-085947,ET,100.0
DAC-1601-INV-049001,ET,11.0
DAC-1601-INV-077742,ET,100.0
DAC-1601-INV-071126,ET,100.0
DAC-1601-INV-075897,ET,100.0
DAC-1601-INV-090032,ET,100.0
XM-DAC-3-1-286209-34803,KE,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/101/005,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/102/005,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/101/006,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/05/101/001,ET,100.0
CH-4-2022-2020001207,SS,
CH-4-2021-2020001207,SS,
CH-4-2020001207,SS,
US-EIN-13-5660870-DF200,SS,
XM-DAC-41122-Rwanda-3750/A0/05/100/002,RW,100.0
XM-DAC-41122-Kenya-2400/A0/05/007/001,KE,100.0
XM-DAC-41122-Somalia-3920/A0/06/001/011,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/101/004,SO,100.0
DAC-1601-INV-056437,ZW,5.0
DAC-1601-INV-056437,UG,5.0
DAC-1601-INV-056437,ZM,8.0
DAC-1601-INV-072659,ET,100.0
XM-DAC-69-2-2020000292,UG,100.0
XM-DAC-69-2-2016000124,UG,100.0
XM-DAC-69-2-2019000170,UG,100.0
XM-DAC-69-2-2023000061,UG,100.0
XM-DAC-69-2-2023000111,UG,100.0
XM-DAC-5-7-6618828,UG,100.0
NL-KVK-83517626-DGGF119UG2,UG,100.0
GB-CHC-1099776-1V,UG,100.0
GB-CHC-1099776-1V-UG,UG,100.0
GB-CHC-1099776-1Q,UG,100.0
GB-CHC-1099776-1Q-UG,UG,100.0
GB-CHC-1099776-O3,UG,100.0
GB-CHC-1099776-O3-UG,UG,100.0
NL-KVK-83517626-DGGF119UG2,UG,100.0
BE-BCE_KBO-0418766123-prg2022-104-UG2022SIN361A102,UG,
NO-BRC-971277882-QZA-24/0180-27,UG,
NO-BRC-971277882-QZA-24/0180-81,UG,
XM-DAC-928-UG-2026-27-03.001.AF01.UGA01,UG,100.0
XM-DAC-928-UG-2026-27-03.002.AF01.UGA03,UG,100.0
DE-1-202530830,UG,100.0
GB-1-205206-112,UG,100.0
GB-1-205206-406,UG,100.0
NL-KVK-41150298-2037,UG,100.0
NL-KVK-41150298-2037,UG,100.0
XM-DAC-41122-Somalia-3920/A0/06/001/001,SO,100.0
XM-DAC-41122-Somalia-3920/A0/06/101/012,SO,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/06/001/009,CD,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/05/307/036,CD,100.0
XI-IATI-WBTF-P176956,SO,
GB-COH-GB-COH-RC000655-ECLIPSE_180244,GB,25.0
GB-COH-GB-COH-RC000655-ECLIPSE_180244,BR,25.0
GB-COH-GB-COH-RC000655-ECLIPSE_180244,LK,25.0
GB-COH-GB-COH-RC000655-ECLIPSE_180244,ET,25.0
XM-DAC-41122-Somalia-3920/A0/06/015/010,SO,100.0
DAC-1601-INV-048214,ET,25.0
DAC-1601-INV-048214,DJ,4.0
DAC-1601-INV-048214,SD,8.0
GB-COH-10633588-Ascend,BD,10.0
GB-COH-10633588-Ascend,NP,10.0
GB-COH-10633588-Ascend,KE,10.0
GB-COH-10633588-Ascend,UG,10.0
GB-COH-10633588-Ascend,MW,10.0
GB-COH-10633588-Ascend,MZ,10.0
GB-COH-10633588-Ascend,TZ,10.0
GB-COH-10633588-Ascend,ZM,10.0
GB-COH-10633588-Ascend,ET,10.0
GB-COH-10633588-Ascend,SS,10.0
XM-DAC-69-2-2017000327,KE,100.0
NL-KVK-41209946-Kenya,KE,100.0
FI-3-2022-2019191451,KE,100.0
FI-3-2020-2019191451,KE,100.0
47122-KEN,KE,
GB-CHC-207544-21039,KE,100.0
GB-CHC-261488-KEA63MP,KE,100.0
CH-4-2020002110,KE,
BE-BCE_KBO-0418766123-prg2022-98-KE2022SIN350A101,KE,
XM-DAC-928-KE-2026-27-04.001.AF01.KEN04,KE,100.0
XM-DAC-928-KE-2026-27-04.002.AF01.KEN02,KE,100.0
DAC-1601-INV-078825,KE,100.0
DAC-1601-INV-078953,KE,100.0
DAC-1601-INV-079156,KE,100.0
DAC-1601-INV-086280,KE,100.0
DAC-1601-INV-095210,KE,100.0
DAC-1601-OPP1176271,KE,100.0
DAC-1601-INV-063608,KE,100.0
DAC-1601-INV-091047,KE,100.0
DAC-1601-INV-073132,KE,100.0
DAC-1601-INV-076405,KE,100.0
DAC-1601-INV-078827,KE,100.0
DAC-1601-INV-081500,KE,100.0
DAC-1601-INV-087904,KE,100.0
DAC-1601-INV-091756,KE,25.0
DAC-1601-INV-094041,KE,100.0
DAC-1601-INV-071189,KE,100.0
